0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540,126540
